"accession","biosample_acc","length","genome_region","host","country","isolation","collection_date","release_date","name"
"AYA82051","","340","vp35","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0298"
"AYA82052","","326","vp40","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0298"
"AYA82053","","676","GP-Spike","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0298"
"AYA82054","","364","GP-Small","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0298"
"AYA82055","","297","GP-Second","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0298"
"AYA82056","","288","vp30","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0298"
"AYA82057","","251","vp24","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0298"
"AYA82058","","2212","L","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0298"
"AYA82059","","739","NP","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0299"
"AYA82060","","340","vp35","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0299"
"AYA82061","","326","vp40","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0299"
"AYA82062","","676","GP-Spike","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0299"
"AYA82063","","364","GP-Small","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0299"
"AYA82064","","297","GP-Second","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0299"
"AYA82065","","288","vp30","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0299"
"AYA82066","","251","vp24","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0299"
"AYA82067","","2212","L","","Sierra Leone","","2014/09/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0299"
"AYA82068","","739","NP","","Sierra Leone","","2014/09/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0338"
"AYA82069","","340","vp35","","Sierra Leone","","2014/09/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0338"
"AYA82070","","326","vp40","","Sierra Leone","","2014/09/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0338"
"AYA82071","","676","GP-Spike","","Sierra Leone","","2014/09/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0338"
"AYA82072","","364","GP-Small","","Sierra Leone","","2014/09/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0338"
"AYA82073","","297","GP-Second","","Sierra Leone","","2014/09/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0338"
"AYA82074","","288","vp30","","Sierra Leone","","2014/09/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0338"
"AYA82075","","251","vp24","","Sierra Leone","","2014/09/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0338"
"AYA82076","","2212","L","","Sierra Leone","","2014/09/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0338"
"AYA82077","","739","NP","","Sierra Leone","","2014/09/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0369"
"AYA82078","","340","vp35","","Sierra Leone","","2014/09/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0369"
"AYA82079","","313","vp40","","Sierra Leone","","2014/09/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0369"
"AYA82080","","288","vp30","","Sierra Leone","","2014/09/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0369"
"AYA82081","","251","vp24","","Sierra Leone","","2014/09/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0369"
"AYA82082","","739","NP","","Sierra Leone","","2014/09/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0393"
"AYA82083","","340","vp35","","Sierra Leone","","2014/09/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0393"
"AYA82084","","326","vp40","","Sierra Leone","","2014/09/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0393"
"AYA82085","","676","GP-Spike","","Sierra Leone","","2014/09/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0393"
"AYA82086","","364","GP-Small","","Sierra Leone","","2014/09/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0393"
"AYA82087","","297","GP-Second","","Sierra Leone","","2014/09/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0393"
"AYA82088","","288","vp30","","Sierra Leone","","2014/09/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0393"
"AYA82089","","251","vp24","","Sierra Leone","","2014/09/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0393"
"AYA82090","","2212","L","","Sierra Leone","","2014/09/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0393"
"AYA82091","","739","NP","","Sierra Leone","","2014/09/10","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0424"
"AYA82092","","340","vp35","","Sierra Leone","","2014/09/10","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0424"
"AYA82093","","326","vp40","","Sierra Leone","","2014/09/10","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0424"
"AYA82094","","676","GP-Spike","","Sierra Leone","","2014/09/10","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0424"
"AYA82095","","364","GP-Small","","Sierra Leone","","2014/09/10","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0424"
"AYA82096","","297","GP-Second","","Sierra Leone","","2014/09/10","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0424"
"AYA82097","","288","vp30","","Sierra Leone","","2014/09/10","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0424"
"AYA82098","","251","vp24","","Sierra Leone","","2014/09/10","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0424"
"AYA82099","","2212","L","","Sierra Leone","","2014/09/10","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0424"
"AYA82100","","739","NP","","Sierra Leone","","2014/09/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0520"
"AYA82101","","340","vp35","","Sierra Leone","","2014/09/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0520"
"AYA82102","","313","vp40","","Sierra Leone","","2014/09/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0520"
"AYA82103","","676","GP-Spike","","Sierra Leone","","2014/09/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0520"
"AYA82104","","364","GP-Small","","Sierra Leone","","2014/09/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0520"
"AYA82105","","297","GP-Second","","Sierra Leone","","2014/09/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0520"
"AYA82106","","288","vp30","","Sierra Leone","","2014/09/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0520"
"AYA82107","","739","NP","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0637"
"AYA82108","","340","vp35","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0637"
"AYA82109","","326","vp40","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0637"
"AYA82110","","676","GP-Spike","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0637"
"AYA82111","","364","GP-Small","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0637"
"AYA82112","","297","GP-Second","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0637"
"AYA82113","","288","vp30","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0637"
"AYA82114","","251","vp24","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0637"
"AYA82115","","2212","L","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0637"
"AYA82116","","739","NP","","Sierra Leone","","2014/09/15","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0650"
"AYA82117","","340","vp35","","Sierra Leone","","2014/09/15","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0650"
"AYA82118","","326","vp40","","Sierra Leone","","2014/09/15","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0650"
"AYA82119","","676","GP-Spike","","Sierra Leone","","2014/09/15","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0650"
"AYA82120","","364","GP-Small","","Sierra Leone","","2014/09/15","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0650"
"AYA82121","","297","GP-Second","","Sierra Leone","","2014/09/15","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0650"
"AYA82122","","288","vp30","","Sierra Leone","","2014/09/15","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0650"
"AYA82123","","251","vp24","","Sierra Leone","","2014/09/15","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0650"
"AYA82124","","2212","L","","Sierra Leone","","2014/09/15","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0650"
"AYA82125","","340","vp35","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0689"
"AYA82126","","326","vp40","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0689"
"AYA82127","","676","GP-Spike","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0689"
"AYA82128","","364","GP-Small","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0689"
"AYA82129","","297","GP-Second","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0689"
"AYA82130","","288","vp30","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0689"
"AYA82131","","251","vp24","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0689"
"AYA82132","","2212","L","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0689"
"AYA82133","","739","NP","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0720"
"AYA82134","","340","vp35","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0720"
"AYA82135","","326","vp40","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0720"
"AYA82136","","676","GP-Spike","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0720"
"AYA82137","","364","GP-Small","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0720"
"AYA82138","","297","GP-Second","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0720"
"AYA82139","","288","vp30","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0720"
"AYA82140","","251","vp24","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0720"
"AYA82141","","2212","L","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0720"
"AYA82142","","739","NP","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0721"
"AYA82143","","340","vp35","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0721"
"AYA82144","","326","vp40","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0721"
"AYA82145","","676","GP-Spike","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0721"
"AYA82146","","364","GP-Small","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0721"
"AYA82147","","297","GP-Second","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0721"
"AYA82148","","288","vp30","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0721"
"AYA82149","","251","vp24","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0721"
"AYA82150","","2212","L","","Sierra Leone","","2014/09/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0721"
"AYA82151","","739","NP","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0782"
"AYA82152","","340","vp35","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0782"
"AYA82153","","326","vp40","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0782"
"AYA82154","","676","GP-Spike","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0782"
"AYA82155","","364","GP-Small","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0782"
"AYA82156","","297","GP-Second","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0782"
"AYA82157","","288","vp30","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0782"
"AYA82158","","251","vp24","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0782"
"AYA82159","","2212","L","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0782"
"AYA82160","","739","NP","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0787"
"AYA82161","","340","vp35","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0787"
"AYA82162","","326","vp40","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0787"
"AYA82163","","676","GP-Spike","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0787"
"AYA82164","","364","GP-Small","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0787"
"AYA82165","","297","GP-Second","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0787"
"AYA82166","","288","vp30","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0787"
"AYA82167","","251","vp24","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0787"
"AYA82168","","2212","L","","Sierra Leone","","2014/09/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0787"
"AYA82169","","739","NP","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0821"
"AYA82170","","340","vp35","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0821"
"AYA82171","","326","vp40","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0821"
"AYA82172","","676","GP-Spike","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0821"
"AYA82173","","364","GP-Small","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0821"
"AYA82174","","297","GP-Second","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0821"
"AYA82175","","288","vp30","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0821"
"AYA82176","","251","vp24","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0821"
"AYA82177","","2212","L","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0821"
"AYA82178","","739","NP","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0856"
"AYA82179","","340","vp35","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0856"
"AYA82180","","326","vp40","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0856"
"AYA82181","","676","GP-Spike","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0856"
"AYA82182","","364","GP-Small","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0856"
"AYA82183","","297","GP-Second","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0856"
"AYA82184","","288","vp30","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0856"
"AYA82185","","251","vp24","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0856"
"AYA82186","","2212","L","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0856"
"AYA82187","","739","NP","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0878"
"AYA82188","","340","vp35","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0878"
"AYA82189","","313","vp40","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0878"
"AYA82190","","676","GP-Spike","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0878"
"AYA82191","","364","GP-Small","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0878"
"AYA82192","","297","GP-Second","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0878"
"AYA82193","","288","vp30","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0878"
"AYA82194","","2212","L","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0878"
"AYA82195","","739","NP","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0894"
"AYA82196","","340","vp35","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0894"
"AYA82197","","326","vp40","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0894"
"AYA82198","","676","GP-Spike","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0894"
"AYA82199","","364","GP-Small","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0894"
"AYA82200","","297","GP-Second","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0894"
"AYA82201","","288","vp30","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0894"
"AYA82202","","251","vp24","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0894"
"AYA82203","","2212","L","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0894"
"AYA82204","","739","NP","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0899"
"AYA82205","","340","vp35","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0899"
"AYA82206","","326","vp40","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0899"
"AYA82207","","676","GP-Spike","","Sierra Leone","","2014/09/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD0899"
